household_id;car_availability;bike_availability;number_of_vehicles;number_of_bikes;income;census_household_id
1335023;some;all;1;2;3527.196762681327;1335023
1370538;all;all;2;2;3749.5502180496965;1370538
1379723;all;all;3;2;3938.5583557936616;1379723
1391926;some;all;1;2;3542.3945691897125;1391926
954412;some;some;2;2;4575.752506064172;954412
994640;none;none;0;0;2204.8564570557032;994640
1076306;none;none;0;0;1961.2107229923179;1076306
1142995;none;all;0;1;3459.110239858057;1142995
1206208;none;some;0;1;3200.1209040985295;1206208
1069072;all;all;1;1;3294.373327725419;1069072
1256625;some;some;1;1;3797.317152367108;1256625
1335230;all;none;2;0;1955.7751865776568;1335230
1329193;some;some;1;3;6887.696771088275;1329193
1329879;all;all;2;3;6146.093110236021;1329879
1335361;all;all;2;3;9827.356844418473;1335361
1329657;none;none;0;0;2701.294285751979;1329657
730236;all;all;1;2;204.60150786091305;730236
1387021;none;none;0;0;1661.4646268105669;1387021
967042;all;some;3;2;8047.232081032387;967042
1021497;all;all;2;2;4823.259554192332;1021497
1238570;all;all;1;2;4131.349906328809;1238570
1310629;all;all;1;2;4082.466310579476;1310629
953903;all;all;2;3;4206.057020204207;953903
965078;all;none;1;0;2154.19798399085;965078
998077;some;some;1;2;4130.057118868797;998077
733716;all;none;1;0;2196.8693408771846;733716
734021;all;none;2;0;2442.1883116651984;734021
875701;all;none;2;0;2257.366857488421;875701
734320;all;none;2;0;1243.8786787706154;734320
734550;all;all;2;1;1510.0959121924616;734550
968144;all;all;3;1;1192.0940035414342;968144
1159720;some;some;1;1;1013.2836166926501;1159720
1235477;some;some;2;1;1165.663545411562;1235477
1281556;all;all;1;1;1198.1851632151775;1281556
1295185;all;all;2;1;1018.42569881406;1295185
735512;all;none;1;0;1490.9698320360892;735512
736051;all;all;2;1;2913.0620373619367;736051
736225;none;none;0;0;1684.9139308503595;736225
950166;all;all;2;3;5044.982890038462;950166
1066341;all;all;2;3;5912.225480759491;1066341
1203309;all;all;3;3;4286.202023730631;1203309
740828;all;all;1;1;16.434892152519613;740828
788290;all;all;2;2;557.3858426526984;788290
742039;all;all;1;2;2399.2072552351297;742039
793505;all;all;1;3;2681.6153249101117;793505
1324038;some;none;1;0;3662.9700450723794;1324038
755550;some;none;1;0;1623.6688702171805;755550
758350;all;all;1;2;2432.260923640396;758350
1398498;all;some;1;1;2981.1458600154565;1398498
1333383;some;none;1;0;1152.0841633176974;1333383
1106674;some;all;1;2;4177.843368487382;1106674
1200425;all;all;1;2;4261.418672546563;1200425
1086486;some;none;3;0;877.4966236310472;1086486
1085133;some;none;2;0;2915.052463768275;1085133
1085836;all;none;1;0;2965.9276452239833;1085836
1209783;some;none;1;0;2843.8612906339;1209783
1218110;some;none;1;0;2743.8304343804048;1218110
1025471;all;all;3;2;3508.211208280992;1025471
1233082;all;all;1;2;3208.9984131337224;1233082
919069;some;none;1;0;2413.3073052234727;919069
966920;all;none;2;0;2306.332298211594;966920
967677;all;none;3;0;2146.2410502851626;967677
995613;all;none;2;0;683.8868692165224;995613
1099805;all;none;1;0;2074.145839440396;1099805
1145714;some;none;2;0;2370.2946968529423;1145714
1146657;all;none;1;0;2050.8020428556656;1146657
1156263;all;none;2;0;2265.4328800913668;1156263
1218494;all;none;1;0;2169.610663210617;1218494
1159156;all;all;1;1;2439.8072146174154;1159156
1056981;all;all;1;1;1496.472299975995;1056981
1086430;some;some;1;1;1476.237123895718;1086430
1070778;all;none;2;0;5143.993463598898;1070778
1055035;all;all;3;2;4321.456321932549;1055035
1197435;all;all;1;2;4284.0659519123965;1197435
763529;all;all;2;2;2852.5209563887674;763529
1094081;all;none;1;0;3032.714254278447;1094081
1190270;all;none;2;0;159.20166690019332;1190270
1257894;all;none;3;0;3818.43167515118;1257894
933065;all;none;1;0;2136.1203841159886;933065
1178784;all;none;1;0;2473.30926564774;1178784
1025293;none;all;0;2;2069.9149311263673;1025293
1158655;none;all;0;2;2881.1354189610415;1158655
1038065;all;all;2;2;1936.3987743539824;1038065
1144922;all;all;1;2;1915.957260326676;1144922
1315520;all;all;3;2;1854.0730668837907;1315520
1159996;all;all;2;1;1497.021459637674;1159996
1120139;all;some;3;1;3320.8527443755474;1120139
1270702;all;all;1;1;3770.5673943269912;1270702
1044219;all;all;1;4;3118.866899236552;1044219
1064160;all;none;2;0;2451.517999070101;1064160
1064997;all;none;1;0;2347.3912359067417;1064997
1304818;some;none;1;0;2491.8182981054697;1304818
765550;all;all;2;2;976.6758708593479;765550
966229;none;none;0;0;2238.895469635595;966229
1054978;all;none;2;0;2431.51840965248;1054978
1100530;some;none;2;0;2135.8154592409132;1100530
1094911;all;all;1;2;2486.281029904922;1094911
1201992;all;all;1;2;2137.050693739322;1201992
1193666;all;all;1;2;2958.955524729384;1193666
1064851;all;none;2;0;1452.0065029425796;1064851
1064875;all;none;2;0;1335.3380926435393;1064875
1208253;all;none;1;0;1219.2935904493122;1208253
1058198;none;none;0;0;2906.6973541293205;1058198
1309023;none;none;0;0;5707.383623786141;1309023
1003687;all;all;2;4;4848.342582326902;1003687
1213088;all;all;2;4;4742.274002822931;1213088
768066;all;all;3;2;1740.1047903111032;768066
1083091;all;none;1;0;1677.618276807323;1083091
1241604;some;none;1;0;229.7892368686601;1241604
943022;some;all;1;2;3054.487413529867;943022
1235701;all;all;2;2;3372.0653663069784;1235701
1312052;all;all;2;2;3774.9761876479597;1312052
966220;all;all;2;3;1279.4816025442408;966220
951063;all;none;1;0;1497.6824022892083;951063
775566;some;all;1;3;1986.1919897413413;775566
965379;all;all;1;3;1993.7776752278094;965379
1312723;all;all;2;3;6235.342933468068;1312723
834918;some;all;1;2;2622.8955858842855;834918
964963;all;all;2;3;10.92934321022975;964963
1005945;all;all;2;3;1647.9960637806178;1005945
1193745;all;all;1;3;1710.3422437163708;1193745
965203;some;none;1;0;2530.238107627407;965203
1121101;some;none;1;0;2699.288781608988;1121101
1157388;all;none;2;0;2580.8024863557125;1157388
1162950;some;none;2;0;2903.1618319212453;1162950
1187806;some;none;2;0;3712.990175281379;1187806
1023422;all;some;2;2;1569.0671146344569;1023422
1046712;all;all;2;2;1644.860808725311;1046712
1100949;some;some;1;2;1705.1214725985812;1100949
1270253;all;all;1;2;1743.816524506867;1270253
1294241;all;all;2;2;1505.8267794179412;1294241
1104982;some;none;1;0;1549.2698446734792;1104982
818177;all;none;2;0;1750.2348535283845;818177
917173;all;none;3;0;1293.830795949042;917173
942688;all;none;2;0;1238.4710448900719;942688
1218557;all;none;1;0;1265.3049354414404;1218557
1282639;some;all;1;2;2575.6282938586514;1282639
946711;all;all;1;1;2370.8446522658855;946711
941003;some;some;2;1;2104.8288983595594;941003
1044173;some;some;1;1;2408.8082686921252;1044173
885411;all;all;2;2;1752.9299517436596;885411
880966;all;all;3;2;2364.0335476507585;880966
797773;all;none;2;0;2902.48448338884;797773
796424;all;all;1;2;1295.0609077317713;796424
1387041;all;all;2;1;2492.447312384313;1387041
812815;all;all;3;2;1198.9135837102685;812815
813987;all;all;1;2;1157.6277606711888;813987
814143;all;all;2;3;1809.420043904503;814143
814464;all;all;2;3;2852.0938159892103;814464
815575;all;none;1;0;1624.2826776054615;815575
1112628;some;some;1;1;2235.114216330522;1112628
1226229;all;some;2;1;1981.0778976524252;1226229
1254499;some;some;1;1;1820.0651491572671;1254499
1256726;all;all;2;1;1891.5232719136418;1256726
1300540;all;all;2;1;1864.102735857435;1300540
1054222;all;none;2;0;2282.1325629111802;1054222
1061028;all;none;1;0;2497.4509800761207;1061028
1069259;all;none;1;0;2414.3261438486043;1069259
1257698;all;none;2;0;2106.6852704451157;1257698
968308;all;all;1;5;4493.4534221765325;968308
1005627;all;all;1;5;5214.425931310749;1005627
1144337;all;all;2;3;5983.840993407218;1144337
817400;all;all;1;2;2841.4563722020152;817400
998415;all;all;1;5;2222.677335309267;998415
1085750;all;all;3;5;2306.3035639138543;1085750
1085978;all;all;2;5;2043.4105776433262;1085978
1234862;all;all;1;5;2086.909874534168;1234862
1258577;some;all;1;4;2652.9786097240935;1258577
819574;all;all;2;2;1408.0449247144197;819574
820245;all;none;1;0;1378.080187077312;820245
821330;all;all;2;2;1796.5671047229212;821330
823026;all;none;2;0;1442.8096164474302;823026
898178;all;none;1;0;968.7099089974135;898178
1366879;some;none;2;0;3724.612035109094;1366879
1085048;all;all;3;1;1138.3973646164163;1085048
1379707;some;some;1;1;2222.826472248489;1379707
976678;all;all;2;4;2014.242939738735;976678
1093837;some;all;1;4;2294.414405924316;1093837
1120161;some;none;2;0;2075.2384716284896;1120161
1293979;all;none;2;0;2393.2480851385285;1293979
843481;all;none;2;0;1881.116036094299;843481
966107;all;some;3;1;1914.5518369585182;966107
1158900;all;some;1;1;1978.0645952088341;1158900
1304538;some;some;1;1;1899.2249137780063;1304538
1305936;some;some;1;1;11265.221440108768;1305936
889605;all;all;2;3;2629.610076981162;889605
845513;all;all;1;1;2483.019983256741;845513
848794;all;all;2;3;1311.5501567423719;848794
1020950;all;all;2;1;3162.9215711544716;1020950
966097;all;all;3;2;2711.096041236578;966097
862838;all;none;2;0;1065.852028245442;862838
1372037;some;none;1;0;3470.263207449937;1372037
885713;all;none;2;0;2699.1514813235767;885713
992472;some;all;1;4;2815.2067821167725;992472
1106825;all;some;2;1;1407.7357875843209;1106825
1197921;all;all;1;1;1356.450809494378;1197921
978016;some;none;2;0;1006.094841206497;978016
1069216;all;none;1;0;34.249695598981084;1069216
1085022;all;none;1;0;1142.0087814955493;1085022
1298591;some;none;1;0;3226.352510525326;1298591
943066;all;none;1;0;3610.590768030112;943066
1103478;some;none;1;0;3028.9182702284293;1103478
1198448;some;some;1;1;2981.089340933563;1198448
1218353;all;some;2;1;2745.2209860260123;1218353
969598;some;all;1;3;3961.1731490536868;969598
904814;all;all;1;2;2475.3339026341705;904814
928294;all;none;1;0;2595.4194206683146;928294
1313617;all;none;2;0;2606.7920084406187;1313617
908756;all;none;1;0;2072.0756989033753;908756
908955;all;all;2;1;1836.2562975860797;908955
909644;all;all;1;2;3564.2449725637653;909644
967227;all;all;3;2;1799.1074290779202;967227
1102911;all;all;2;2;1582.0260978140318;1102911
1254537;all;all;2;2;1652.0368219596135;1254537
1145026;all;all;1;1;1538.1764999591574;1145026
1281177;some;all;1;2;4535.501522500657;1281177
911959;all;all;2;1;1840.2391812018855;911959
912121;all;all;2;2;1707.7611135322518;912121
1114009;some;all;1;2;1618.4412140284633;1114009
912147;some;none;2;0;2691.842688887385;912147
983746;all;none;1;0;294.57374635215797;983746
1255395;some;none;1;0;2620.6183063881545;1255395
979672;some;some;1;1;2963.382612796123;979672
1013927;some;some;2;1;2978.483333583108;1013927
1080144;some;some;1;1;2784.4147431866254;1080144
975728;some;some;2;2;4156.907218781289;975728
1097280;some;some;1;2;5356.031816179304;1097280
1108769;some;all;1;2;4686.5804469681725;1108769
1108784;all;some;2;2;4847.517322126796;1108784
1118072;some;some;2;2;4623.803491374569;1118072
912593;all;none;2;0;2893.775899731634;912593
912686;some;some;2;1;2679.893335619962;912686
955949;all;all;2;2;2809.9685293421803;955949
1221351;some;some;1;2;2959.22926151432;1221351
1052325;some;all;2;4;4699.314212343663;1052325
912872;all;all;1;1;1811.6957138001983;912872
959368;all;some;2;1;1967.5961888552351;959368
913230;some;none;2;0;1149.2028379084907;913230
963567;all;all;3;2;1189.777587824502;963567
991982;some;all;1;2;3874.3942629321073;991982
1157058;all;all;2;2;3878.1696055210755;1157058
998414;all;all;3;1;2105.3561749726123;998414
1067067;all;all;2;1;2453.35195636022;1067067
1110123;all;all;1;1;2142.689143363454;1110123
1168917;none;all;0;1;4015.132148848092;1168917
1309233;none;all;0;1;5548.483442688359;1309233
918843;all;all;1;3;3279.8684356002514;918843
966547;all;all;1;3;3278.5351020069756;966547
1099816;all;all;2;3;437.1475145979392;1099816
1211589;some;all;1;3;3041.19280964687;1211589
1294936;all;all;2;2;1478.7030254697488;1294936
1203569;all;all;1;1;1681.3561770325057;1203569
942448;all;all;2;2;3002.440602657531;942448
997817;all;none;1;0;3789.5376638200337;997817
1120760;some;none;1;0;3657.4797428174224;1120760
1315352;all;none;2;0;3658.3264722221966;1315352
1085639;none;none;0;0;176.41249438685622;1085639
917965;all;some;2;1;2419.8694559171868;917965
1004777;some;some;2;1;2335.1563359138618;1004777
1122517;some;some;1;1;2086.801073755387;1122517
1283159;some;some;1;1;2273.460691186004;1283159
1304942;all;all;2;1;2238.2909021538335;1304942
918302;all;all;1;2;1968.451006550267;918302
966755;all;all;2;2;1912.9040365659039;966755
1208318;all;all;1;2;1294.2490806059654;1208318
1211885;all;all;3;2;1414.7670301336025;1211885
1254447;all;all;2;1;3191.0918464338897;1254447
1105991;all;all;2;2;2472.321799613581;1105991
1397928;none;none;0;0;2065.0882062142136;1397928
1415971;none;none;0;0;3358.7211202217027;1415971
1159963;some;some;1;2;440.0755023375115;1159963
925448;all;none;1;0;1232.4900659722448;925448
976228;all;all;1;2;2190.1287184733496;976228
1385623;some;none;1;0;4842.273890199369;1385623
1208262;all;all;1;2;2792.8899354622386;1208262
1308116;all;all;2;4;4486.334819458136;1308116
1096567;some;none;2;0;4054.363829570269;1096567
1264707;all;none;2;0;4326.911989955264;1264707
927492;all;all;1;2;119.84690726338934;927492
1201429;all;all;2;1;1278.0596786793676;1201429
941419;all;all;1;2;1537.8011684363555;941419
1254298;all;none;2;0;1272.0491870660935;1254298
929045;all;some;2;1;2247.2186954651543;929045
932587;some;some;2;1;16306.504786821339;932587
956680;none;some;0;1;2240.93935514597;956680
986647;none;some;0;1;2975.214251687162;986647
1127869;none;some;0;1;12554.543738839062;1127869
1239365;none;some;0;1;3739.946032862782;1239365
1250426;none;some;0;1;4811.8685338978985;1250426
929909;all;none;3;0;1617.579648222319;929909
1067828;all;none;3;0;1580.4554705844655;1067828
979136;some;all;1;4;4079.9955543295773;979136
998726;some;all;1;4;4908.998246264066;998726
1027696;all;all;3;4;5284.588102860776;1027696
1118416;some;all;1;4;5080.912525575068;1118416
1161581;some;all;1;4;4172.756315090622;1161581
1205407;some;all;3;4;4075.7839351067805;1205407
1108991;all;some;3;2;4606.791211005782;1108991
1128666;all;all;3;2;6809.78756696879;1128666
1263227;some;some;1;2;6459.455869735267;1263227
930603;all;none;1;0;1540.855386684893;930603
1281402;all;all;2;2;3311.528690313368;1281402
1314135;some;all;1;2;3958.8172660786886;1314135
933353;some;some;1;1;2316.236833177192;933353
1063892;all;all;2;6;5191.863366375599;1063892
933419;none;none;0;0;2960.3126918186636;933419
1120612;none;none;0;0;2972.1863020932988;1120612
933423;all;all;3;2;2110.7624524616267;933423
1253404;all;all;1;2;2270.118639376824;1253404
935351;some;none;1;0;3647.4432376421973;935351
1098810;all;some;2;2;3188.8684578664784;1098810
1125481;all;all;2;2;3779.862070977173;1125481
982102;all;none;2;0;2992.014121486393;982102
935701;all;none;2;0;3549.752831121864;935701
1097763;some;all;1;3;5207.539575835674;1097763
1139053;all;all;2;2;3160.459388853681;1139053
1143675;some;some;1;2;3777.189095839397;1143675
1205572;all;all;2;2;192.53666783233672;1205572
1311910;all;all;2;2;3525.074932872462;1311910
936176;some;all;1;2;2377.416977255407;936176
969343;some;all;1;2;2417.7184862275762;969343
1084467;all;all;2;2;2387.275213232897;1084467
1202632;all;all;2;2;2348.513386537706;1202632
1204892;all;all;2;2;2335.406701080785;1204892
1220443;all;all;3;2;2325.78277297812;1220443
1220606;all;all;3;2;2128.3427983995543;1220606
1254882;some;some;2;2;2145.206349149477;1254882
1255289;some;all;1;2;2362.4911645752077;1255289
1261650;some;all;1;2;2356.7614513227572;1261650
1138252;all;all;1;2;2321.854601559037;1138252
1256054;some;all;1;2;2370.681425552671;1256054
1262913;all;all;2;2;2455.920307388572;1262913
1284137;all;all;1;2;12.600857864717154;1284137
1058058;all;some;2;1;3627.290811825161;1058058
1167422;all;none;1;0;1081.7374141284376;1167422
1099384;some;none;1;0;1852.6103841104189;1099384
1227470;all;none;2;0;1999.9842689682418;1227470
1127972;all;all;2;4;2681.2807801901604;1127972
1139134;all;all;1;4;2729.230727653835;1139134
946040;all;all;3;3;4772.997177316941;946040
982324;some;all;1;5;4992.411667152673;982324
971840;some;none;1;0;1535.2457075819857;971840
981906;all;none;1;0;1738.109563453198;981906
1062952;all;none;2;0;1783.575545790639;1062952
980033;all;all;3;2;5242.525656218622;980033
936667;all;all;2;1;1502.7003094521287;936667
1249855;all;all;1;1;1533.4959127575855;1249855
936737;some;all;1;3;2868.803104359465;936737
1109213;all;all;2;3;2556.038768187902;1109213
1173188;all;all;3;3;2877.6907130146205;1173188
946572;some;all;1;3;2556.877031088822;946572
963944;none;none;0;0;4334.58230005839;963944
976527;none;none;0;0;3400.14647854297;976527
981882;none;none;0;0;718.3165952350417;981882
1045309;none;none;0;0;3300.3068720825217;1045309
1143723;none;none;0;0;3158.7626209409286;1143723
1229478;none;none;0;0;611.1123298394203;1229478
1310569;none;none;0;0;1283.4472241028823;1310569
999147;all;some;1;1;3629.8144265907345;999147
1230307;all;some;3;1;3557.9396918025113;1230307
1241205;all;some;3;1;3337.138933942993;1241205
984539;some;some;2;2;2602.191692113998;984539
1099196;all;all;2;2;2573.7913813903824;1099196
994841;all;all;1;1;1505.1115948198833;994841
1268369;all;some;2;1;81.86777997711434;1268369
937627;none;none;0;0;1490.2846672410747;937627
1142825;none;none;0;0;2845.40932037762;1142825
1269147;none;none;0;0;217.4872136306606;1269147
1131173;all;all;1;2;397.34888976967557;1131173
941129;all;all;2;4;1860.6268325739115;941129
987025;all;all;1;4;1941.478408778584;987025
1312680;all;all;1;4;833.156852209332;1312680
