person_id;household_id;age;employed;sex;socioprofessional_class;has_driving_license;has_pt_subscription;census_person_id;hts_id
2172350;873884;Y40-44;False;female;NAP;False;False;2172350;29371
2027032;873884;Y40-44;True;female;O;True;False;2027032;23169
2027983;873884;Y40-44;True;female;S;True;False;2027983;23169
1378203;638336;Y35-39;False;female;L;True;False;1378203;41428
2378264;638336;Y45-49;True;female;D;True;False;2378264;22222
2380039;638336;Y45-49;False;female;O;True;False;2380039;45745
528019;284718;Y25-29;False;male;NAP;True;False;528019;4724
2575731;1058176;Y45-49;False;male;NAP;True;False;2575731;37472
2880378;1146810;Y50-54;False;male;F;True;False;2880378;37472
2804638;1146810;Y50-54;False;male;C;True;False;2804638;3995
2985972;1193904;Y50-54;False;male;NAP;True;False;2985972;37472
3235958;1290398;Y55-59;False;male;NAP;True;False;3235958;37472
3362092;1290398;Y55-59;False;male;M;True;False;3362092;17093
542127;292864;Y25-29;True;female;S;False;True;542127;29320
547280;296700;Y25-29;True;male;I;False;False;547280;6889
839734;414298;Y30-34;False;female;M;False;True;839734;48990
1045427;519486;Y30-34;True;female;K;False;True;1045427;48990
1264764;583986;Y35-39;True;female;G;False;True;1264764;48990
1323748;583986;Y35-39;True;female;Q;True;False;1323748;35971
1861010;816008;Y40-44;False;female;NAP;False;True;1861010;48990
2744241;816008;Y50-54;True;male;L;True;False;2744241;44119
1954573;849552;Y40-44;True;female;S;False;True;1954573;48990
1953746;849552;Y40-44;False;female;N;True;False;1953746;43868
2166907;849552;Y40-44;True;female;H;True;False;2166907;44964
2172754;849552;Y40-44;False;female;NAP;True;False;2172754;48579
3527211;1365033;Y60-64;False;female;C;True;False;3527211;18747
3558963;1365033;Y60-64;False;female;G;True;False;3558963;48421
565584;308926;Y25-29;False;male;G;True;False;565584;47905
1306525;605604;Y35-39;True;female;G;True;False;1306525;37436
1698378;605604;Y35-39;False;female;G;True;False;1698378;31771
3511300;605604;Y60-64;False;female;NAP;True;False;3511300;17039
3420109;588763;Y60-64;False;female;S;True;False;3420109;24405
1559683;588763;Y35-39;False;female;Q;True;False;1559683;18796
1275943;588763;Y35-39;True;female;O;True;False;1275943;34753
3553213;588763;Y60-64;True;female;A;True;False;3553213;30132
3581015;1194738;Y65-69;False;female;NAP;True;False;3581015;24405
2988988;1194738;Y50-54;False;female;A;True;False;2988988;46348
3045322;1194738;Y50-54;False;female;NAP;True;True;3045322;6702
3567613;1206095;Y65-69;False;female;NAP;False;True;3567613;19079
3030373;1206095;Y50-54;True;female;K;True;True;3030373;43925
3031303;1206095;Y50-54;False;female;Q;True;False;3031303;26883
3569170;1326775;Y65-69;False;female;NAP;False;True;3569170;19079
3398948;1326775;Y60-64;True;male;G;True;True;3398948;48739
3547797;1369224;Y60-64;False;female;NAP;False;True;3547797;19079
3544269;1369224;Y60-64;True;female;C;True;False;3544269;37314
3640705;1392541;Y70-74;False;female;NAP;True;True;3640705;19947
3640621;1392541;Y70-74;False;female;NAP;True;True;3640621;37330
3714570;1334650;Y85-89;False;female;NAP;False;False;3714570;46894
3415781;1334650;Y60-64;True;female;N;True;False;3415781;35923
3677435;1401872;Y75-79;False;female;NAP;False;False;3677435;46894
631228;335857;Y25-29;True;female;M;True;False;631228;31843
1537892;335857;Y35-39;False;female;NAP;True;True;1537892;37499
924859;469706;Y30-34;True;female;A;True;True;924859;37499
926122;469706;Y30-34;True;female;Q;True;False;926122;43499
1121395;517426;Y30-34;True;female;C;True;True;1121395;37499
1040959;517426;Y30-34;False;female;F;True;False;1040959;43499
1093683;535238;Y30-34;True;female;R;True;True;1093683;37499
1171324;535238;Y30-34;False;female;NAP;True;False;1171324;11051
1858170;814658;Y40-44;True;female;I;True;True;1858170;37499
1890213;782580;Y40-44;False;female;NAP;True;False;1890213;43515
1788144;782580;Y40-44;False;female;I;False;False;1788144;20802
1004809;503832;Y30-34;False;female;NAP;True;False;1004809;44050
1042312;503832;Y30-34;True;female;M;True;False;1042312;21210
1499144;680117;Y35-39;True;female;I;True;False;1499144;44050
1643026;714081;Y35-39;False;female;NAP;True;False;1643026;44050
1737116;743132;Y40-44;False;female;NAP;True;False;1737116;44050
1788396;743132;Y40-44;True;female;M;True;False;1788396;21210
1828516;782221;Y40-44;True;female;Q;True;False;1828516;44050
1787312;782221;Y40-44;False;female;C;True;True;1787312;16913
1856545;802164;Y40-44;False;female;UNK;True;False;1856545;44050
1852746;802164;Y40-44;True;female;J;True;False;1852746;27503
1827876;802164;Y40-44;True;female;O;True;False;1827876;31489
1854812;802432;Y40-44;True;female;P;True;False;1854812;44050
1828820;802432;Y40-44;True;female;S;True;False;1828820;10675
819138;400095;Y30-34;True;female;Q;True;False;819138;24763
1670581;723161;Y35-39;True;female;N;True;False;1670581;24763
3080450;723161;Y55-59;False;male;F;True;False;3080450;15636
3139419;723161;Y55-59;True;male;M;True;False;3139419;39882
3349539;723161;Y55-59;False;male;C;True;False;3349539;9120
1799081;788649;Y40-44;False;female;NAP;True;False;1799081;24763
2691451;788649;Y50-54;True;male;S;True;False;2691451;16278
814079;397245;Y30-34;False;female;G;False;False;814079;37512
817151;397245;Y30-34;False;female;NAP;True;False;817151;31675
1027335;465146;Y30-34;False;female;K;False;False;1027335;37512
913497;465146;Y30-34;False;male;J;True;True;913497;39399
1052492;520751;Y30-34;True;female;P;False;False;1052492;37512
1259828;580214;Y35-39;False;female;S;False;False;1259828;37512
1274458;587502;Y35-39;False;female;N;False;False;1274458;37512
1499952;680310;Y35-39;False;female;N;False;False;1499952;37512
1754882;757428;Y40-44;False;female;C;False;False;1754882;37512
1757648;757861;Y40-44;False;female;O;False;False;1757648;37512
1826389;757861;Y40-44;True;female;G;True;False;1826389;48253
1755556;757861;Y40-44;True;female;G;False;False;1755556;16727
3697307;757861;Y80-84;False;female;NAP;True;False;3697307;10858
1833536;757914;Y40-44;False;female;NAP;False;False;1833536;37512
1755653;757914;Y40-44;False;female;H;True;False;1755653;48253
1801001;789689;Y40-44;False;female;S;False;False;1801001;37512
1965529;824517;Y40-44;False;female;NAP;False;False;1965529;37512
1879782;824517;Y40-44;False;female;UNK;True;False;1879782;40669
2028116;824517;Y40-44;False;female;T;True;False;2028116;40669
2135774;824517;Y40-44;False;female;L;True;False;2135774;9643
2153190;902140;Y40-44;True;female;UNK;False;False;2153190;37512
2175449;902140;Y40-44;False;female;S;True;False;2175449;26597
664475;346965;Y25-29;False;female;O;False;True;664475;28899
3402156;1328686;Y60-64;False;female;NAP;False;True;3402156;46227
3602755;1328686;Y65-69;True;male;G;False;True;3602755;46238
3720742;1328686;Y85-89;False;female;NAP;False;False;3720742;39506
1212112;533038;Y30-34;False;female;NAP;True;False;1212112;36546
1088243;533038;Y30-34;False;female;I;True;False;1088243;21210
1864256;817503;Y40-44;True;female;M;True;False;1864256;36546
2678591;1094239;Y50-54;False;male;F;True;False;2678591;24325
2993776;1094239;Y50-54;True;male;K;True;False;2993776;36401
2992203;1094239;Y50-54;False;male;C;True;False;2992203;37350
2701768;1094239;Y50-54;False;male;H;True;False;2701768;32439
2849328;1159824;Y50-54;True;male;M;True;False;2849328;24325
695244;354386;Y25-29;True;male;G;True;False;695244;39368
761220;371741;Y25-29;True;male;C;True;False;761220;39368
2300546;967844;Y45-49;False;male;NAP;True;False;2300546;38565
2541645;1049825;Y45-49;True;male;R;True;False;2541645;38565
3150793;1258040;Y55-59;False;male;NAP;True;False;3150793;38565
3194605;1258040;Y55-59;False;male;P;True;False;3194605;48974
3149218;1258040;Y55-59;False;male;N;True;False;3149218;24744
3341650;1258040;Y55-59;False;male;NAP;True;False;3341650;15266
3212903;1266100;Y55-59;True;male;Q;True;False;3212903;38565
3267443;1266100;Y55-59;False;male;G;True;False;3267443;20940
3176231;1266100;Y55-59;True;male;UNK;True;False;3176231;44013
3324161;1310205;Y55-59;True;male;O;True;False;3324161;38565
3348294;1310205;Y55-59;False;male;P;True;False;3348294;34637
2306550;970348;Y45-49;False;male;NAP;True;False;2306550;27478
3338770;970348;Y55-59;True;female;G;True;False;3338770;19800
2959290;1187513;Y50-54;True;male;C;True;False;2959290;26927
3210902;1280514;Y55-59;True;male;C;True;False;3210902;37477
3300473;1280514;Y55-59;False;male;R;True;False;3300473;39223
2350508;990790;Y45-49;True;male;D;True;False;2350508;6664
3008479;1192885;Y50-54;False;male;J;True;False;3008479;6664
2981747;1192885;Y50-54;True;male;Q;True;False;2981747;9132
3303930;1306648;Y55-59;True;male;F;True;False;3303930;6664
3307337;1307435;Y55-59;False;male;NAP;True;False;3307337;6890
3355507;1314509;Y55-59;True;male;A;True;False;3355507;6890
3358945;1314509;Y55-59;True;male;I;True;False;3358945;20940
3361278;1314509;Y55-59;True;male;G;True;False;3361278;27804
2247980;943590;Y45-49;False;male;UNK;True;False;2247980;7217
3034101;1203639;Y50-54;True;male;Q;True;False;3034101;18772
3023017;1203639;Y50-54;True;male;G;True;False;3023017;24744
3032860;1203639;Y50-54;True;male;H;True;False;3032860;47421
3080023;717364;Y55-59;True;male;B;True;False;3080023;21056
1711980;717364;Y35-39;False;female;G;False;False;1711980;20015
1648890;717364;Y35-39;False;female;O;True;False;1648890;4020
2711859;766131;Y50-54;False;male;S;True;False;2711859;21056
1766162;766131;Y40-44;False;female;NAP;True;False;1766162;19899
2699398;817452;Y50-54;False;male;R;True;False;2699398;21056
1864145;817452;Y40-44;True;female;M;True;False;1864145;40599
1864662;817452;Y40-44;True;female;N;True;False;1864662;47365
2305919;969963;Y45-49;True;male;N;True;False;2305919;21056
3288085;969963;Y55-59;True;female;UNK;True;True;3288085;9848
3287760;969963;Y55-59;False;female;C;True;True;3287760;48883
3263389;969963;Y55-59;True;female;S;True;True;3263389;48883
3261821;969963;Y55-59;True;female;A;True;False;3261821;28855
2591067;1009822;Y45-49;False;male;I;True;False;2591067;21056
2396542;1009822;Y45-49;True;male;Q;True;False;2396542;19885
2496735;1040383;Y45-49;False;male;NAP;True;False;2496735;21056
2813661;1150703;Y50-54;True;male;G;True;False;2813661;21056
3216125;1282985;Y55-59;True;male;I;True;False;3216125;21056
3356399;1314839;Y55-59;False;male;H;True;False;3356399;21056
3357701;1314839;Y55-59;True;male;UNK;True;False;3357701;36455
2319393;978015;Y45-49;False;male;Q;True;False;2319393;38614
2431027;978015;Y45-49;True;male;N;True;False;2431027;21195
2341096;986461;Y45-49;True;male;UNK;True;False;2341096;38614
2582504;986461;Y45-49;False;male;K;True;False;2582504;15636
2666073;1086078;Y50-54;True;male;N;True;False;2666073;38614
2697005;1102809;Y50-54;True;male;I;True;False;2697005;38614
2746756;1102809;Y50-54;True;male;U;True;False;2746756;45836
2656592;1080652;Y50-54;True;male;C;True;False;2656592;27807
2837893;1080652;Y50-54;True;male;D;True;False;2837893;33453
3299386;1298863;Y55-59;False;male;K;True;False;3299386;39756
3267966;1298863;Y55-59;True;male;I;True;False;3267966;46127
3592661;1298863;Y65-69;True;male;A;True;False;3592661;45909
2245197;941118;Y45-49;True;male;C;True;False;2245197;7160
2305226;941118;Y45-49;False;male;I;True;False;2305226;46354
3262048;941118;Y55-59;True;female;G;True;False;3262048;44149
3136776;1211104;Y55-59;False;male;P;True;False;3136776;7160
3055235;1211104;Y55-59;True;male;I;True;False;3055235;36573
2702033;1104531;Y50-54;False;male;I;True;False;2702033;20510
2999848;1104531;Y50-54;False;male;G;True;False;2999848;17880
3151243;1256285;Y55-59;True;male;C;True;False;3151243;20510
3144167;1256285;Y55-59;False;male;NAP;True;False;3144167;38533
2254610;948218;Y45-49;True;male;N;True;False;2254610;34103
2257878;948218;Y45-49;False;male;G;True;False;2257878;33435
2354651;992064;Y45-49;False;male;H;True;False;2354651;34103
2366738;995636;Y45-49;False;male;I;True;False;2366738;34103
2759225;1131130;Y50-54;False;male;C;True;False;2759225;34103
3136739;1210276;Y55-59;False;male;P;True;False;3136739;34103
3054318;1210276;Y55-59;False;male;G;False;True;3054318;24598
3144113;732553;Y55-59;False;male;NAP;True;False;3144113;19857
1711581;732553;Y35-39;True;female;C;False;False;1711581;16727
2303052;918580;Y45-49;False;male;S;True;False;2303052;19857
2372486;918580;Y45-49;False;male;F;True;False;2372486;27966
2367037;918580;Y45-49;True;male;N;True;False;2367037;28001
2295793;918580;Y45-49;False;male;E;True;False;2295793;33456
2211912;918580;Y45-49;False;male;O;False;False;2211912;19912
2300399;967808;Y45-49;False;male;NAP;True;False;2300399;9355
3249180;1209564;Y55-59;False;male;G;True;False;3249180;9355
3216415;1209564;Y55-59;False;male;K;True;False;3216415;16540
3053584;1209564;Y55-59;False;male;C;True;False;3053584;24338
2958497;1159316;Y50-54;False;male;I;True;False;2958497;5596
2848309;1159316;Y50-54;True;male;E;True;True;2848309;5874
3480920;1159316;Y60-64;False;male;NAP;True;True;3480920;37557
2848690;1159316;Y50-54;True;male;H;True;False;2848690;24746
2252172;947033;Y45-49;True;male;F;True;False;2252172;39577
2367327;947033;Y45-49;True;male;Q;True;False;2367327;17093
2253924;947905;Y45-49;False;male;K;True;False;2253924;39577
2257830;947905;Y45-49;False;male;G;True;False;2257830;17093
2210179;916149;Y45-49;False;male;I;True;True;2210179;45982
2208306;916149;Y45-49;True;male;C;True;True;2208306;34678
2210829;916149;Y45-49;True;male;M;True;False;2210829;45055
2212467;916149;Y45-49;False;male;Q;True;False;2212467;44013
3192443;1270456;Y55-59;True;male;G;True;True;3192443;45982
3341565;1270456;Y55-59;False;male;NAP;True;False;3341565;6853
2659391;1082988;Y50-54;True;male;O;True;False;2659391;46670
2835083;1082988;Y50-54;True;male;S;True;False;2835083;33451
3254184;1210978;Y55-59;False;male;UNK;True;False;3254184;46670
3057691;1210978;Y55-59;True;male;R;True;False;3057691;22242
3055088;1210978;Y55-59;False;male;I;True;False;3055088;25328
2744532;763972;Y50-54;True;male;M;True;False;2744532;36455
1763701;763972;Y40-44;True;female;K;True;False;1763701;41960
2356396;992391;Y45-49;False;male;Q;True;False;2356396;36455
2485272;1038112;Y45-49;True;male;G;True;False;2485272;36455
2541309;1038112;Y45-49;True;male;C;True;False;2541309;4548
2664391;1085620;Y50-54;False;male;I;True;False;2664391;36455
1163264;557744;Y30-34;False;female;NAP;True;False;1163264;38876
1163289;557744;Y30-34;False;female;NAP;True;False;1163289;40666
2424104;1020871;Y45-49;False;male;D;True;False;2424104;48903
2440309;1020871;Y45-49;False;male;NAP;True;False;2440309;20940
2423929;1020871;Y45-49;False;male;C;False;False;2423929;19912
2741775;1122990;Y50-54;False;male;UNK;True;False;2741775;48903
2961297;1122990;Y50-54;False;male;O;True;False;2961297;27897
2980305;1192166;Y50-54;False;male;I;True;False;2980305;27627
3008066;1192166;Y50-54;True;male;H;True;False;3008066;47517
3009777;1192166;Y50-54;True;male;S;True;False;3009777;43285
2299728;967218;Y45-49;True;male;N;True;False;2299728;6866
2298101;967218;Y45-49;True;male;J;True;False;2298101;46127
3111941;1243556;Y55-59;False;male;O;True;False;3111941;33451
3149706;1243556;Y55-59;False;male;P;True;False;3149706;48491
3543620;1333942;Y60-64;True;female;G;False;True;3543620;48892
3468859;1333942;Y60-64;False;female;NAP;False;False;3468859;5895
3414395;1333942;Y60-64;False;female;NAP;True;False;3414395;32051
3606364;1382555;Y65-69;False;female;NAP;False;True;3606364;48892
3607419;1382555;Y65-69;False;female;NAP;True;False;3607419;22962
2563050;1055219;Y45-49;False;male;J;True;False;2563050;26960
2626874;1055219;Y45-49;True;male;S;True;False;2626874;25955
2391069;1006079;Y45-49;True;male;S;True;True;2391069;34274
2562699;1006079;Y45-49;False;male;H;True;True;2562699;34678
780185;378672;Y25-29;False;male;NAP;False;True;780185;28898
788919;380034;Y25-29;False;male;G;True;False;788919;27889
2710724;1106779;Y50-54;True;male;P;True;False;2710724;48186
3193122;1270613;Y55-59;False;male;I;True;False;3193122;48186
2256668;949190;Y45-49;False;male;C;True;False;2256668;17768
2343073;949190;Y45-49;False;male;NAP;True;False;2343073;16043
2334670;984995;Y45-49;False;male;UNK;True;False;2334670;36512
2377720;984995;Y45-49;False;male;UNK;True;False;2377720;36512
2376816;998418;Y45-49;True;male;R;True;False;2376816;36512
2596815;1064937;Y45-49;True;male;P;True;False;2596815;36512
2626582;1070674;Y45-49;True;male;Q;True;False;2626582;36512
2837930;1082760;Y50-54;False;male;D;True;False;2837930;36512
2659074;1082760;Y50-54;True;male;N;True;False;2659074;9381
2667271;1086395;Y50-54;False;male;R;True;False;2667271;36512
2691379;1086395;Y50-54;False;male;S;True;False;2691379;18898
2687134;1100087;Y50-54;False;male;C;True;False;2687134;36512
2739698;1121234;Y50-54;True;male;C;True;False;2739698;36512
2740769;1122192;Y50-54;False;male;K;True;False;2740769;36512
3035947;1201489;Y50-54;False;male;NAP;True;False;3035947;36512
3012358;1201489;Y50-54;False;male;C;True;False;3012358;19973
3044407;1208302;Y50-54;False;male;NAP;True;False;3044407;36512
3305224;1306956;Y55-59;True;male;M;True;False;3305224;45456
794301;381600;Y25-29;False;female;N;True;False;794301;34686
